"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_CITY",,,"PctPop65andOverYears",1,8,8,"% senior",,0,0,,0,0,1,32,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",6
"WORK","POPULATION_CITY",,,"PctPop65andOverYears_m",1,8,16,"% senior MOE",,0,0,,0,0,1,96,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","POPULATION_CITY",,,"PctPopUnder18Years",1,8,7,"% children",,0,0,,0,0,1,24,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","POPULATION_CITY",,,"PctPopUnder18Years_m",1,8,15,"% children MOE",,0,0,,0,0,1,88,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
"WORK","POPULATION_CITY",,,"PctWhiteNonHispBridge",1,8,11,"% white non-Hispanic",,0,0,,0,0,1,56,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",11
"WORK","POPULATION_CITY",,,"PctWhiteNonHispBridge_m",1,8,19,"% white non-Hispanic MOE",,0,0,,0,0,1,120,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",12
"WORK","POPULATION_CITY",,,"TotPop",1,8,3,"Total Population",,0,0,,0,0,1,0,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","POPULATION_CITY",,,"city_nf",2,1,4,,,0,0,,0,0,0,200,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_CITY",,,"end_date",1,8,6,,"DATE",9,0,,0,0,1,16,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_CITY",,,"indc",1,8,26,,,0,0,,0,0,1,176,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_CITY",,,"start_date",1,8,5,,"DATE",9,0,,0,0,1,8,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_CITY",,,"timeframe",2,15,1,,,0,0,,0,0,0,184,6,"V9","06MAR18:16:03:32","06MAR18:16:03:32",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

