"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_ZIP",,,"PctWhiteNonHispBridge",1,8,12,"% white non-Hispanic","PROFNUM",0,0,,0,0,0,64,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",11
"WORK","POPULATION_ZIP",,,"PctWhiteNonHispBridge_m",1,8,20,"% white non-Hispanic MOE","PROFNUM",0,0,,0,0,0,128,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",13
"WORK","POPULATION_ZIP",,,"TotPop",1,8,3,"Total Population","PROFNUM",0,0,,0,0,0,0,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","POPULATION_ZIP",,,"TotPop_m",1,8,4,"Total Population MOE","PROFNUM",0,0,,0,0,0,8,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",12
"WORK","POPULATION_ZIP",,,"end_date",1,8,7,,"DATE",9,0,,0,0,1,24,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ZIP",,,"indc",1,8,27,,,0,0,,0,0,1,184,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ZIP",,,"start_date",1,8,6,,"DATE",9,0,,0,0,1,16,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ZIP",,,"timeframe",2,15,1,,,0,0,,0,0,0,192,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ZIP",,,"zip",2,5,2,"ZIP code (5-digit)","$ZIPA",0,0,,0,0,0,207,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ZIP",,,"zip_nf",2,5,5,,,0,0,,0,0,0,212,196,"V9","27JAN21:15:26:44","27JAN21:15:26:44",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

