"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","POPULATION_ANC12",,,"PctWhiteNonHispBridge",1,8,12,"% white non-Hispanic","PROFNUM",0,0,,0,0,0,64,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",11
"WORK","POPULATION_ANC12",,,"PctWhiteNonHispBridge_m",1,8,20,"% white non-Hispanic MOE","PROFNUM",0,0,,0,0,0,128,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",13
"WORK","POPULATION_ANC12",,,"TotPop",1,8,3,"Total Population","PROFNUM",0,0,,0,0,0,0,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",1
"WORK","POPULATION_ANC12",,,"TotPop_m",1,8,4,"Total Population MOE","PROFNUM",0,0,,0,0,0,8,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",12
"WORK","POPULATION_ANC12",,,"anc2012",2,2,2,"Advisory Neighborhood Commission (2012)","$ANC12A",0,0,,0,0,0,207,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ANC12",,,"anc2012_nf",2,2,5,,,0,0,,0,0,0,209,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ANC12",,,"end_date",1,8,7,,"DATE",9,0,,0,0,1,24,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ANC12",,,"indc",1,8,27,,,0,0,,0,0,1,184,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ANC12",,,"start_date",1,8,6,,"DATE",9,0,,0,0,1,16,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","POPULATION_ANC12",,,"timeframe",2,15,1,,,0,0,,0,0,0,192,240,"V9","23MAR18:09:50:38","23MAR18:09:50:38",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."

